사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2020011900100196,2020년 1월 19일 13시,일요일,경기도 화성시 송동,경상사고,0,0,2,1,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,41세,상해없음,승용,남,32세,경상
2020011900100251,2020년 1월 19일 15시,일요일,경기도 시흥시 장현동,중상사고,0,1,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,52세,상해없음,승용,남,37세,경상
2020011900100330,2020년 1월 19일 18시,일요일,경기도 화성시 기산동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,46세,상해없음,승용,남,35세,경상
2020011900100414,2020년 1월 19일 21시,일요일,경기도 하남시 하산곡동,경상사고,0,0,4,0,차대차 - 추돌,신호위반,건조,맑음,교차로 - 교차로안,화물,남,53세,상해없음,승용,남,42세,경상
2020012000100142,2020년 1월 20일 09시,월요일,경기도 성남시 수정구 복정동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,43세,상해없음,보행자,남,11세,경상
2020012000100144,2020년 1월 20일 09시,월요일,경기도 용인시 처인구 남동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,50세,상해없음,승용,여,26세,경상
2020012000100188,2020년 1월 20일 10시,월요일,경기도 김포시 장기동,경상사고,0,0,2,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,기타 - 기타,화물,남,66세,기타불명,승용,여,39세,경상
2020012000100207,2020년 1월 20일 10시,월요일,경기도 구리시 갈매동,중상사고,0,2,5,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,68세,상해없음,승합,남,55세,경상
2020012000100220,2020년 1월 20일 11시,월요일,경기도 광주시 중대동,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,57세,상해없음,승용,여,44세,경상
2020012000100271,2020년 1월 20일 12시,월요일,경기도 화성시 장지동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,36세,상해없음,승용,여,36세,경상
2020012000100344,2020년 1월 20일 14시,월요일,경기도 광주시 직동,경상사고,0,0,4,1,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 터널,승합,여,43세,경상,승용,남,40세,경상
2020012000100385,2020년 1월 20일 15시,월요일,경기도 수원시 팔달구 지동,경상사고,0,0,4,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,39세,상해없음,승용,여,31세,경상
2020012000100432,2020년 1월 20일 16시,월요일,경기도 안양시 동안구 평촌동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,50세,상해없음,보행자,남,10세,경상
2020012000100470,2020년 1월 20일 17시,월요일,경기도 용인시 처인구 마평동,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,46세,경상,승용,남,45세,경상
2020012000100471,2020년 1월 20일 17시,월요일,경기도 부천시 역곡동,부상신고사고,0,0,0,1,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,자전거,남,12세,부상신고,승용,남,72세,상해없음
2020012000100473,2020년 1월 20일 17시,월요일,경기도 수원시 권선구 권선동,경상사고,0,0,1,0,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,여,36세,상해없음,자전거,남,11세,경상
2020012000100498,2020년 1월 20일 17시,월요일,경기도 남양주시 별내동,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,기타불명,기타불명,미분류,기타불명,승용,여,28세,경상
2020012000100688,2020년 1월 20일 23시,월요일,경기도 부천시 심곡동,경상사고,0,0,3,0,차대차 - 후진중충돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,26세,상해없음,승용,남,32세,경상
2020012100100143,2020년 1월 21일 08시,화요일,경기도 파주시 동패동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,41세,경상,화물,남,49세,기타불명
2020012100100317,2020년 1월 21일 13시,화요일,경기도 광주시 곤지암읍,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,기타 - 기타,승용,남,79세,상해없음,보행자,남,6세,경상
2020012100100499,2020년 1월 21일 17시,화요일,경기도 광주시 남한산성면,경상사고,0,0,4,0,차대차 - 후진중충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,여,48세,경상,승용,여,44세,경상
2020012100100563,2020년 1월 21일 18시,화요일,경기도 안성시 공도읍,경상사고,0,0,4,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,34세,경상,승용,여,37세,경상
2020012100100571,2020년 1월 21일 18시,화요일,경기도 안양시 만안구 안양동,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,55세,상해없음,승용,여,35세,경상
2020012100100612,2020년 1월 21일 18시,화요일,경기도 양주시 옥정동,경상사고,0,0,1,2,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,48세,상해없음,승합,남,65세,부상신고
2020012100100667,2020년 1월 21일 20시,화요일,경기도 김포시 장기동,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,19세,상해없음,승용,여,40세,경상
2020012100100689,2020년 1월 21일 21시,화요일,경기도 용인시 기흥구 영덕동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,43세,기타불명,승용,남,41세,경상
2020012100100739,2020년 1월 21일 23시,화요일,경기도 오산시 원동,중상사고,0,2,4,0,차대차 - 정면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,35세,상해없음,승용,여,47세,중상
2020012200100180,2020년 1월 22일 10시,수요일,경기도 남양주시 퇴계원면,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,40세,상해없음,보행자,여,8세,경상
2020012200100193,2020년 1월 22일 11시,수요일,경기도 군포시 부곡동,경상사고,0,0,2,2,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,42세,상해없음,승용,남,54세,상해없음
2020012200100281,2020년 1월 22일 14시,수요일,경기도 부천시 송내동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,기타,맑음,단일로 - 기타,승용,남,25세,상해없음,보행자,남,7세,경상
2020012300100303,2020년 1월 23일 13시,목요일,경기도 이천시 호법면,경상사고,0,0,2,3,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,48세,상해없음,특수,남,46세,경상
2020012300100453,2020년 1월 23일 16시,목요일,경기도 군포시 당동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,29세,기타불명,보행자,남,9세,부상신고
2020012300100494,2020년 1월 23일 16시,목요일,경기도 파주시 와동,경상사고,0,0,2,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,78세,상해없음,보행자,여,44세,경상
2020012300100511,2020년 1월 23일 17시,목요일,경기도 수원시 팔달구 화서동,경상사고,0,0,1,0,차대사람 - 기타,기타,건조,맑음,단일로 - 기타,승용,남,56세,상해없음,보행자,남,9세,경상
2020012300100615,2020년 1월 23일 19시,목요일,경기도 광주시 초월읍,경상사고,0,0,3,0,차대차 - 기타,신호위반,건조,맑음,기타 - 기타,승용,남,51세,상해없음,승용,여,34세,경상
2020012300100618,2020년 1월 23일 19시,목요일,경기도 광명시 하안동,중상사고,0,1,0,0,차대사람 - 보도통행중,기타,건조,맑음,기타 - 기타,이륜,남,25세,상해없음,보행자,남,10세,중상
2020012300100621,2020년 1월 23일 19시,목요일,경기도 시흥시 신천동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,57세,상해없음,보행자,여,11세,경상
2020012300100665,2020년 1월 23일 20시,목요일,경기도 수원시 영통구 영통동,경상사고,0,0,3,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,화물,남,58세,상해없음,승용,여,42세,경상
2020012400100071,2020년 1월 24일 05시,금요일,경기도 평택시 청북읍,중상사고,0,1,6,3,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 지하차도(도로)내,승용,남,48세,부상신고,승용,남,57세,경상
2020012400100118,2020년 1월 24일 10시,금요일,경기도 이천시 장호원읍,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,32세,상해없음,승용,남,50세,경상
2020012400100167,2020년 1월 24일 11시,금요일,경기도 의정부시 호원동,경상사고,0,0,5,1,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,31세,부상신고,승용,남,51세,경상
2020012400100237,2020년 1월 24일 14시,금요일,경기도 이천시 호법면,경상사고,0,0,4,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,58세,상해없음,승용,남,33세,경상
2020012400100286,2020년 1월 24일 16시,금요일,경기도 광주시 역동,중상사고,0,1,1,0,차대차 - 기타,차로위반,건조,맑음,단일로 - 기타,승용,여,43세,상해없음,이륜,남,50세,중상
2020012500100046,2020년 1월 25일 07시,토요일,경기도 안산시 단원구 선부동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,29세,상해없음,승용,남,41세,경상
2020012500100075,2020년 1월 25일 10시,토요일,경기도 수원시 권선구 서둔동,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,54세,상해없음,승용,남,45세,경상
2020012500100109,2020년 1월 25일 11시,토요일,경기도 남양주시 다산동,중상사고,0,2,2,3,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,44세,부상신고,승용,남,38세,경상
2020012500100117,2020년 1월 25일 12시,토요일,경기도 성남시 분당구 삼평동,경상사고,0,0,3,1,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,43세,상해없음,승용,남,42세,경상
2020012500100146,2020년 1월 25일 13시,토요일,경기도 용인시 기흥구 하갈동,경상사고,0,0,14,0,차대차 - 추돌,안전거리미확보,건조,맑음,기타 - 기타,승합,남,48세,상해없음,승용,남,31세,경상
2020012500100191,2020년 1월 25일 15시,토요일,경기도 양평군 서종면,중상사고,0,1,3,2,차대차 - 정면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,62세,상해없음,승용,남,55세,경상
2020012500100212,2020년 1월 25일 16시,토요일,경기도 용인시 기흥구 공세동,경상사고,0,0,6,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,74세,상해없음,승용,여,45세,경상
2020012500100239,2020년 1월 25일 17시,토요일,경기도 고양시 일산동구 식사동,중상사고,0,2,2,1,차대차 - 정면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,49세,부상신고,승용,남,42세,중상
2020012500100249,2020년 1월 25일 18시,토요일,경기도 이천시 장호원읍,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,37세,상해없음,보행자,여,5세,경상
2020012500100267,2020년 1월 25일 18시,토요일,경기도 고양시 일산서구 덕이동,경상사고,0,0,1,3,차대차 - 측면충돌,안전거리미확보,건조,흐림,교차로 - 교차로부근,승용,여,48세,상해없음,승용,남,27세,경상
2020012500100311,2020년 1월 25일 20시,토요일,경기도 고양시 덕양구 행신동,중상사고,0,2,0,2,차대차 - 후진중충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,49세,상해없음,승용,여,44세,중상
2020012500100318,2020년 1월 25일 21시,토요일,경기도 평택시 죽백동,경상사고,0,0,2,1,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,48세,상해없음,승용,남,26세,경상
2020012500100319,2020년 1월 25일 21시,토요일,경기도 수원시 권선구 입북동,경상사고,0,0,4,1,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,여,22세,상해없음,승용,남,47세,경상
2020012600100117,2020년 1월 26일 12시,일요일,경기도 화성시 향남읍,경상사고,0,0,4,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,68세,상해없음,승용,남,47세,경상
2020012600100165,2020년 1월 26일 14시,일요일,경기도 남양주시 조안면,중상사고,0,1,4,2,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,54세,상해없음,승용,남,66세,경상
2020012600100201,2020년 1월 26일 16시,일요일,경기도 파주시 금촌동,경상사고,0,0,1,0,차대사람 - 기타,기타,건조,맑음,기타 - 기타,이륜,남,15세,상해없음,보행자,여,5세,경상
2020012600100252,2020년 1월 26일 19시,일요일,경기도 광명시 하안동,중상사고,0,1,3,0,차대차 - 추돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,24세,상해없음,승용,남,45세,경상
2020012700100170,2020년 1월 27일 13시,월요일,경기도 안성시 죽산면,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,57세,상해없음,화물,남,67세,경상
2020012700100173,2020년 1월 27일 13시,월요일,경기도 안산시 단원구 고잔동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,53세,상해없음,승용,여,48세,경상
2020012700100197,2020년 1월 27일 14시,월요일,경기도 고양시 덕양구 도내동,경상사고,0,0,4,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,78세,상해없음,승용,남,33세,경상
