,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,어린이보호구역
116,2.01703E+15,2017년 3월 7일 17시,화요일,경기도 수원시 장안구 연무동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,47세,상해없음,보행자,여,8,중상,0
117,2.01703E+15,2017년 3월 7일 18시,화요일,경기도 성남시 중원구 성남동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,45세,상해없음,자전거,여,11,경상,0
118,2.01703E+15,2017년 3월 8일 16시,수요일,경기도 파주시 와동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,여,36세,상해없음,자전거,여,11,경상,0
119,2.01703E+15,2017년 3월 8일 18시,수요일,경기도 성남시 수정구 태평동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,여,11,경상,0
120,2.01703E+15,2017년 3월 8일 18시,수요일,경기도 안성시 공도읍,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,64세,상해없음,보행자,남,11,중상,0
121,2.01703E+15,2017년 3월 8일 18시,수요일,경기도 수원시 권선구 세류동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,34세,상해없음,보행자,여,3,중상,0
122,2.01703E+15,2017년 3월 9일 17시,목요일,경기도 용인시 처인구 김량장동,부상신고사고,0,0,0,1,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,43세,상해없음,보행자,남,5,부상신고,0
123,2.01703E+15,2017년 3월 9일 18시,목요일,경기도 양주시 덕정동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,원동기,남,16세,상해없음,보행자,남,8,경상,0
124,2.01703E+15,2017년 3월 10일 15시,금요일,경기도 의정부시 민락동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,43세,상해없음,보행자,여,8,경상,0
125,2.01703E+15,2017년 3월 10일 16시,금요일,경기도 의정부시 가능동,경상사고,0,0,1,0,차대사람 - 횡단중,기타,건조,맑음,단일로 - 기타,이륜,남,60세,상해없음,보행자,여,10,경상,0
126,2.01703E+15,2017년 3월 11일 18시,토요일,경기도 수원시 장안구 영화동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,41세,상해없음,자전거,남,12,경상,0
127,2.01703E+15,2017년 3월 12일 16시,일요일,경기도 시흥시 대야동,경상사고,0,0,1,0,차대차 - 정면충돌,기타,건조,맑음,단일로 - 기타,승용,여,31세,상해없음,자전거,남,11,경상,0
128,2.01703E+15,2017년 3월 12일 18시,일요일,경기도 남양주시 호평동,중상사고,0,1,0,0,차대사람 - 기타,기타,건조,맑음,단일로 - 기타,승합,남,56세,상해없음,보행자,여,6,중상,0
129,2.01703E+15,2017년 3월 13일 08시,월요일,경기도 시흥시 정왕동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,44세,상해없음,보행자,여,12,중상,0
130,2.01703E+15,2017년 3월 13일 14시,월요일,경기도 평택시 비전동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,58세,상해없음,보행자,남,8,경상,0
131,2.01703E+15,2017년 3월 13일 15시,월요일,경기도 부천시 심곡본동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,화물,남,41세,상해없음,보행자,여,11,중상,1
132,2.01703E+15,2017년 3월 13일 15시,월요일,경기도 군포시 당동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,화물,남,40세,상해없음,보행자,남,6,경상,1
133,2.01703E+15,2017년 3월 13일 16시,월요일,경기도 안산시 상록구 부곡동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,화물,여,49세,상해없음,보행자,여,7,중상,0
134,2.01703E+15,2017년 3월 13일 19시,월요일,경기도 고양시 덕양구 행신동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,26세,상해없음,보행자,남,10,경상,1
135,2.01703E+15,2017년 3월 14일 17시,화요일,경기도 안산시 단원구 고잔동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,58세,상해없음,보행자,여,6,중상,1
136,2.01703E+15,2017년 3월 15일 08시,수요일,경기도 안성시 봉남동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,승용,여,57세,상해없음,보행자,남,6,경상,0
137,2.01703E+15,2017년 3월 15일 17시,수요일,경기도 오산시 오산동,중상사고,0,1,0,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승합,여,53세,상해없음,자전거,남,11,중상,0
138,2.01703E+15,2017년 3월 15일 18시,수요일,경기도 안산시 상록구 일동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,68세,상해없음,보행자,남,7,중상,0
139,2.01703E+15,2017년 3월 15일 19시,수요일,경기도 광명시 철산동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,52세,기타불명,보행자,여,1,중상,0
140,2.01703E+15,2017년 3월 15일 19시,수요일,경기도 안산시 단원구 고잔동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,기타불명,기타불명,미분류,기타불명,자전거,남,10,경상,0
141,2.01703E+15,2017년 3월 16일 15시,목요일,경기도 수원시 장안구 율전동,중상사고,0,1,0,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,46세,상해없음,자전거,남,10,중상,0
142,2.01703E+15,2017년 3월 16일 15시,목요일,경기도 김포시 장기동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,38세,상해없음,자전거,남,12,중상,0
143,2.01703E+15,2017년 3월 16일 16시,목요일,경기도 구리시 인창동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,여,57세,상해없음,보행자,여,7,경상,1
144,2.01703E+15,2017년 3월 16일 17시,목요일,경기도 화성시 청계동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,29세,상해없음,보행자,여,8,경상,0
145,2.01703E+15,2017년 3월 16일 18시,목요일,경기도 하남시 덕풍동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,자전거,남,12,부상신고,0
146,2.01703E+15,2017년 3월 16일 20시,목요일,경기도 평택시 용이동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,건조,맑음,단일로 - 기타,승용,남,28세,상해없음,보행자,여,6,경상,0
147,2.01703E+15,2017년 3월 17일 16시,금요일,경기도 안산시 상록구 본오동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,55세,상해없음,보행자,여,10,경상,0
148,2.01703E+15,2017년 3월 17일 16시,금요일,경기도 구리시 교문동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,승합,남,27세,상해없음,보행자,남,7,경상,0
149,2.01703E+15,2017년 3월 17일 20시,금요일,경기도 시흥시 정왕동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,자전거,여,12,경상,0
150,2.01703E+15,2017년 3월 18일 11시,토요일,경기도 평택시 비전동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,44세,상해없음,자전거,남,11,경상,0
151,2.01703E+15,2017년 3월 18일 14시,토요일,경기도 고양시 덕양구 행신동,부상신고사고,0,0,0,1,차대사람 - 횡단중,보행자보호의무위반,기타,맑음,교차로 - 교차로부근,승용,남,49세,상해없음,보행자,남,4,부상신고,0
152,2.01703E+15,2017년 3월 18일 15시,토요일,경기도 성남시 중원구 은행동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,27세,상해없음,보행자,남,6,중상,0
153,2.01703E+15,2017년 3월 18일 17시,토요일,경기도 의정부시 의정부동,부상신고사고,0,0,0,1,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,남,54세,상해없음,보행자,여,10,부상신고,0
154,2.01703E+15,2017년 3월 18일 20시,토요일,경기도 의정부시 민락동,부상신고사고,0,0,0,1,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,12,부상신고,0
155,2.01703E+15,2017년 3월 19일 09시,일요일,경기도 시흥시 정왕동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,건조,맑음,단일로 - 기타,승용,남,52세,상해없음,자전거,남,10,중상,0
156,2.01703E+15,2017년 3월 20일 17시,월요일,경기도 안양시 동안구 비산동,중상사고,0,1,0,0,차대차 - 정면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,46세,상해없음,자전거,남,12,중상,0
157,2.01703E+15,2017년 3월 20일 17시,월요일,경기도 화성시 반송동,부상신고사고,0,0,0,1,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,33세,상해없음,자전거,남,8,부상신고,0
158,2.01703E+15,2017년 3월 20일 18시,월요일,경기도 고양시 덕양구 주교동,중상사고,0,1,0,0,차대사람 - 차도통행중,기타,건조,맑음,단일로 - 기타,승용,여,47세,상해없음,보행자,남,11,중상,1
159,2.01703E+15,2017년 3월 20일 18시,월요일,경기도 고양시 덕양구 고양동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,62세,상해없음,자전거,남,10,경상,0
160,2.01703E+15,2017년 3월 21일 15시,화요일,경기도 안양시 동안구 호계동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,59세,상해없음,자전거,남,12,경상,0
161,2.01703E+15,2017년 3월 22일 15시,수요일,경기도 부천시 중동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,57세,상해없음,자전거,남,11,경상,0
162,2.01703E+15,2017년 3월 22일 16시,수요일,경기도 수원시 팔달구 화서동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,기타불명,기타불명,미분류,기타불명,보행자,남,4,경상,0
163,2.01703E+15,2017년 3월 22일 16시,수요일,경기도 남양주시 도농동,부상신고사고,0,0,0,1,차대사람 - 보도통행중,기타,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,7,부상신고,0
164,2.01703E+15,2017년 3월 22일 16시,수요일,경기도 동두천시 지행동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,45세,상해없음,보행자,남,6,중상,0
165,2.01703E+15,2017년 3월 22일 19시,수요일,경기도 화성시 반송동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,55세,상해없음,자전거,남,7,경상,0
166,2.01703E+15,2017년 3월 23일 08시,목요일,경기도 의왕시 삼동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,59세,상해없음,보행자,여,4,경상,0
167,2.01703E+15,2017년 3월 23일 08시,목요일,경기도 남양주시 별내동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로안,승용,여,43세,상해없음,보행자,남,10,경상,0
168,2.01703E+15,2017년 3월 23일 15시,목요일,경기도 광명시 하안동,부상신고사고,0,0,0,1,차대차 - 측면충돌,신호위반,건조,맑음,단일로 - 기타,승용,여,52세,상해없음,자전거,남,10,부상신고,1
169,2.01703E+15,2017년 3월 23일 16시,목요일,경기도 안양시 만안구 안양동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로안,승용,여,31세,상해없음,보행자,남,10,중상,0
170,2.01703E+15,2017년 3월 24일 08시,금요일,경기도 성남시 분당구 야탑동,경상사고,0,0,1,0,차대사람 - 기타,신호위반,건조,맑음,교차로 - 교차로횡단보도내,기타불명,기타불명,미분류,기타불명,보행자,여,7,경상,0
171,2.01703E+15,2017년 3월 24일 08시,금요일,경기도 남양주시 진접읍,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,승용,여,43세,상해없음,보행자,남,8,경상,0
172,2.01703E+15,2017년 3월 24일 14시,금요일,경기도 남양주시 화도읍,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,여,51세,상해없음,보행자,여,10,경상,0
173,2.01703E+15,2017년 3월 24일 15시,금요일,경기도 안산시 단원구 와동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,건조,맑음,단일로 - 교량,자전거,기타불명,미분류,기타불명,보행자,여,8,경상,0
174,2.01703E+15,2017년 3월 25일 10시,토요일,경기도 안성시 삼죽면,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,35세,상해없음,보행자,여,9,경상,0
175,2.01703E+15,2017년 3월 25일 10시,토요일,경기도 양주시 덕계동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,49세,상해없음,자전거,남,7,경상,0
176,2.01703E+15,2017년 3월 25일 15시,토요일,경기도 성남시 중원구 하대원동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,30세,상해없음,보행자,여,7,경상,0
177,2.01703E+15,2017년 3월 25일 17시,토요일,경기도 하남시 창우동,중상사고,0,1,0,0,차대사람 - 기타,기타,건조,맑음,기타 - 기타,자전거,남,32세,상해없음,보행자,남,10,중상,0
178,2.01703E+15,2017년 3월 26일 18시,일요일,경기도 하남시 신장동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,67세,기타불명,보행자,남,7,경상,0
179,2.01703E+15,2017년 3월 27일 15시,월요일,경기도 이천시 증포동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,젖음/습기,비,단일로 - 기타,승합,남,61세,상해없음,보행자,여,2,경상,0
180,2.01703E+15,2017년 3월 28일 08시,화요일,경기도 수원시 장안구 정자동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41세,상해없음,보행자,남,9,경상,0
